SOURCE_IMAGE,LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,MEAN_INTENSITY_CH2,MEDIAN_INTENSITY_CH2,MIN_INTENSITY_CH2,MAX_INTENSITY_CH2,TOTAL_INTENSITY_CH2,STD_INTENSITY_CH2,MEAN_INTENSITY_CH3,MEDIAN_INTENSITY_CH3,MIN_INTENSITY_CH3,MAX_INTENSITY_CH3,TOTAL_INTENSITY_CH3,STD_INTENSITY_CH3,MEAN_INTENSITY_CH4,MEDIAN_INTENSITY_CH4,MIN_INTENSITY_CH4,MAX_INTENSITY_CH4,TOTAL_INTENSITY_CH4,STD_INTENSITY_CH4,MEAN_INTENSITY_CH5,MEDIAN_INTENSITY_CH5,MIN_INTENSITY_CH5,MAX_INTENSITY_CH5,TOTAL_INTENSITY_CH5,STD_INTENSITY_CH5,CONTRAST_CH1,SNR_CH1,CONTRAST_CH2,SNR_CH2,CONTRAST_CH3,SNR_CH3,CONTRAST_CH4,SNR_CH4,CONTRAST_CH5,SNR_CH5,ELLIPSE_X0,ELLIPSE_Y0,ELLIPSE_MAJOR,ELLIPSE_MINOR,ELLIPSE_THETA,ELLIPSE_ASPECTRATIO,AREA,PERIMETER,CIRCULARITY,SOLIDITY,SHAPE_INDEX
20250724_20250724_Position001_20250724_20250724_Position001_corrected_xyz,ID166,166,8,4841.0,167.87565156520304,68.6482712695706,0.0,33601.09375,14.0,11.14098626638431,1.0,,31.509312913907284,27.0,5.0,118.0,152253.0,19.212037281605607,165.16514900662253,178.0,6.0,255.0,798078.0,72.40130894227104,9.804635761589404,7.0,1.0,90.0,47376.0,8.019170471082644,253.15293874172184,255.0,0.0,255.0,1223235.0,21.626043901824062,2.6775662251655628,3.0,1.0,3.0,12938.0,0.7062497388356411,-0.014080997612406386,-0.04684763762684329,0.9841174440793297,2.262984325929454,-0.06806513822327762,-0.17859577760687573,1.1174033691723022,12.354986220643832,0.10198024876727665,0.7017043569450206,-0.9363044422422221,-1.3506063027697615,22.670476832290845,7.379939341086978,0.011396158957036337,3.07190557869162,389.9394281335534,170.31449105281314,0.16892884483545179,0.5288419439579687,8.624879295396493
20250724_20250724_Position001_20250724_20250724_Position001_corrected_xyz,ID150,150,8,5053.0,171.97344704641498,69.74483618174733,0.0,36001.171875,15.0,11.400829401052054,1.0,,30.877764612954188,24.0,2.0,144.0,156365.0,21.057717848772235,161.23104265402844,169.0,5.0,255.0,816474.0,70.64303792342236,10.998025276461295,9.0,0.0,97.0,55694.0,7.858012893283007,251.92831753554503,255.0,0.0,255.0,1275765.0,27.82079506792404,2.508293838862559,3.0,1.0,3.0,12702.0,0.8406109882992936,-0.08940228220117953,-0.28792978525617574,0.8923464368796488,2.1524949336553476,-0.03739838085257897,-0.10875223329799485,1.0486859267378053,9.270592691685849,0.10880486350443706,0.5856073657264791,0.32798151669123404,-0.5166620333043368,23.459743943441122,7.654545018387418,0.027790714534724224,3.064812328765085,408.34079201939625,167.7050257604671,0.18244857490860703,0.5427483372666811,8.299170640509058
20250724_20250724_Position001_20250724_20250724_Position001_corrected_xyz,ID229,229,,1379.0,80.17635459115094,19.567328604114216,0.0,38401.25,16.0,5.94554764741878,1.0,,7.0414244186046515,7.0,2.0,22.0,9689.0,3.0200106933151614,105.36555232558139,84.0,7.0,255.0,144983.0,72.01447898446393,2.9156976744186047,3.0,0.0,11.0,4012.0,1.282106485503121,251.47892441860466,255.0,0.0,255.0,346035.0,29.76777255304059,0.7151162790697675,0.0,0.0,2.0,984.0,0.9589105869381465,-0.05941538554981342,-0.29456631789191307,0.8182823112149029,1.3168935486475402,-0.09997279425116773,-0.5052130760579906,0.9897804038820036,8.404636846953684,-0.12241284067383594,-0.2080488227755213,-1.346420093551324,-0.3321942272862617,13.539404853783562,3.296993607703877,0.37288051632628383,4.1065911751077975,111.05384520578896,73.27418711125844,0.2599210460498934,0.6690979820082664,6.953191793702803
20250724_20250724_Position001_20250724_20250724_Position001_corrected_xyz,ID234,234,8,3962.0,160.97593026996373,70.31388394268342,0.0,38401.25,16.0,10.098353050359075,1.0,,24.836822194199243,21.0,4.0,112.0,98478.0,14.795012249984989,151.3061790668348,157.0,8.0,255.0,599929.0,67.20111970089984,8.43001261034048,7.0,1.0,55.0,33425.0,6.211781807489471,251.26986128625472,255.0,0.0,255.0,996285.0,30.618750514239142,2.2237074401008825,3.0,1.0,3.0,8817.0,0.922114708142271,-0.12556515370031662,-0.4821169178124647,0.8599527168814948,2.0820100406112374,-0.126694578829632,-0.39376209180142,1.0234686554354502,8.301584575841296,0.045104920825226276,0.20815494268085696,-0.832355679912144,-0.8999512906717002,18.992165340189242,6.303906451593004,-0.11333628224713697,3.012761291118129,320.3693594072523,145.34792769258232,0.1905650040891878,0.5770041427429319,8.12051097693515
20250724_20250724_Position001_20250724_20250724_Position001_corrected_xyz,ID217,217,8,4301.0,160.25502678367093,70.94412327106328,0.0,40801.328125,17.0,10.508509289194796,1.0,,27.591808238305795,23.0,3.0,121.0,118562.0,17.302665210371842,145.65696997905516,149.0,3.0,255.0,625888.0,72.49812874639811,9.171515010472422,8.0,1.0,57.0,39410.0,6.279874475322775,253.16034442634395,255.0,0.0,255.0,1087830.0,21.58323998611911,2.1908308121945543,3.0,1.0,3.0,9414.0,0.9364736758343631,-0.16247013015107797,-0.6186861267590517,0.8333668465211984,1.8265068925571928,-0.1553924968432963,-0.5373969826501424,1.0200410631015357,11.845857151595276,0.02363674011780044,0.10804009992164607,0.3618723583203675,-0.2371165810981268,22.722668929943183,5.354410544478492,-0.06971089195025552,4.243729303382418,346.92220466357816,154.2818405345652,0.18315228412959714,0.5933057280883365,8.28321172534714
20250724_20250724_Position001_20250724_20250724_Position001_corrected_xyz,ID213,213,8,4190.0,164.47276848600328,71.93957814073181,0.0,43201.40625,18.0,10.377512948042813,1.0,,30.172824791418357,25.0,2.0,140.0,126575.0,18.88804264580009,140.8617401668653,135.0,6.0,255.0,590915.0,72.90883740399012,9.653873659117998,7.0,0.0,84.0,40498.0,6.495319920238492,251.89988081048867,255.0,0.0,255.0,1056720.0,27.948271030351133,2.161859356376639,3.0,1.0,3.0,9069.0,0.9706097736077284,-0.22360434658129844,-0.9201447615338133,0.8692009813299808,1.7968303700825363,-0.14901881741901837,-0.5205377322141341,1.1416345213355068,9.609144970160266,-0.012591767592163546,-0.05680711420456642,0.6207371102952124,0.8419867639023348,16.531950956487304,7.586434877228475,-0.12656258218329713,2.179146229292732,338.32683074321767,159.2617595107566,0.16761901553881892,0.5290591279106458,8.658512518686187
20250724_20250724_Position001_20250724_20250724_Position001_corrected_xyz,ID209,209,8,3901.0,165.43367843317563,71.091328636672,0.0,45601.484375,19.0,10.005066676077698,1.0,,26.39712304135628,22.0,3.0,122.0,102764.0,17.105771308842407,137.11867454405342,134.0,6.0,255.0,533803.0,71.38319787196212,7.691754431030054,6.0,0.0,49.0,29944.0,4.994604110977641,253.1004366812227,255.0,0.0,255.0,985320.0,21.929519736723606,2.273824813768302,3.0,1.0,3.0,8852.0,0.9437007507786268,-0.20936084734187044,-0.8172615769153293,0.8809888054761411,1.7993464084893611,-0.1655420310360068,-0.6110238306135056,1.1362209175817204,12.277512543432973,0.011239744781309104,0.053561781831250495,0.8251397818259772,0.6722036507695488,17.140538095964743,7.37475375237279,3.098959584548733,2.3242183632843147,314.47769465432924,146.9412369197662,0.1830258061941186,0.5288768238887007,8.286073241468449
20250724_20250724_Position001_20250724_20250724_Position001_corrected_xyz,ID222,222,8,3581.0,165.65547120632067,70.17149278909478,0.0,48001.5625,20.0,9.591461931913441,1.0,,24.421787709497206,18.0,3.0,128.0,87430.0,17.84645557767287,132.43072625698323,125.0,8.0,255.0,474102.0,66.6875417585071,6.531284916201117,5.0,0.0,40.0,23382.0,4.264301614136168,253.0768156424581,255.0,0.0,255.0,906015.0,22.064663254687904,2.4019553072625697,3.0,1.0,3.0,8599.0,0.8958920736726502,-0.16386550587894944,-0.5363729588633479,0.881635841256182,1.8609200200461642,-0.2072329512567859,-0.8007444401965503,1.100325919117132,12.017654236308962,0.03907002847848968,0.20162209987319127,0.8986935007505216,0.42149534408932665,17.738951476382084,6.102245775321957,3.1199470174275286,2.9069546081083844,289.01440383861205,134.61526003192978,0.20041986381599966,0.5819925239720461,7.918347383925455
20250724_20250724_Position001_20250724_20250724_Position001_corrected_xyz,ID226,226,8,3687.0,164.4637158882141,70.19020707569277,0.0,50401.640625,21.0,9.735682545480818,1.0,,21.854545454545455,17.0,2.0,116.0,80534.0,15.03418143401165,118.78181818181818,107.0,8.0,255.0,437711.0,64.28889520890775,5.733514246947083,5.0,1.0,37.0,21128.0,3.484427548312855,252.78561736770692,255.0,0.0,255.0,931515.0,23.662544779460788,2.38561736770692,3.0,1.0,3.0,8791.0,0.9022588555829177,-0.19816805355931982,-0.7185256481737066,0.8444032766702416,1.6917571731742467,-0.21278492140273164,-0.8895429009819246,1.0614952141087244,11.001619407963092,0.03754402004374775,0.19135238148216738,0.4108112965854201,0.21761634629949242,17.257726759083265,6.215058730151056,-0.048313153415339614,2.7767600449793046,297.77119323165573,127.52039125154437,0.23010882362095753,0.6261349172677132,7.389895479639693
20250724_20250724_Position001_20250724_20250724_Position001_corrected_xyz,ID233,233,8,3882.0,164.11180175791534,70.23531607434674,0.0,52801.71875,22.0,9.976138161105132,1.0,,22.37044691294239,18.0,2.0,132.0,86596.0,15.242016414302357,104.69568586928442,92.0,8.0,255.0,405277.0,60.42529185789789,5.810643244639628,5.0,0.0,41.0,22493.0,3.8382072654412496,253.5507620769827,255.0,0.0,255.0,981495.0,19.17160216368309,2.3293722552312066,3.0,1.0,3.0,9017.0,0.9238513889043767,-0.16156708357802663,-0.5656487042992212,0.8381127412974341,1.5800481538160691,-0.16147182308304528,-0.5830487550481323,1.0862253307791685,13.771943099879863,0.03416088646814027,0.1665742252122884,0.9972293162728408,0.33501994747263536,17.61608151120861,6.680415457007908,3.102505369400447,2.636973946392651,312.66177058664704,140.72755596153044,0.19839300537654986,0.5987172552352984,7.958693024238753
20250724_20250724_Position005_20250724_20250724_Position005_corrected_xyz,ID373,373,1,3787.0,70.8318071019458,65.10807865084321,0.0,0.0,0.0,9.856317826669692,1.0,,147.08951271186442,139.0,16.0,255.0,555410.0,58.97151123779851,129.75423728813558,119.0,1.0,255.0,489952.0,79.20307695575362,10.46822033898305,6.0,0.0,72.0,39528.0,6.692769379788921,253.44676906779662,255.0,0.0,255.0,957015.0,19.843528983991373,1.4046610169491525,1.0,1.0,3.0,5304.0,0.7835524411974125,0.16147678061839998,0.6935359812766755,0.7737211266374127,1.4292513387628667,-0.16467145931318786,-0.6166773601735698,1.027977793253552,12.948467853578778,-0.11517057124773669,-0.46667594960529707,-3.1588140184794833,0.3736901962566434,29.199605830261554,3.7318223852208083,3.0622794221512564,7.82448970398516,305.1963049750661,161.59910584270557,0.1468626053970307,0.5745214220601642,9.250161554286215
20250724_20250724_Position005_20250724_20250724_Position005_corrected_xyz,ID371,371,1,3302.0,71.84697935453895,63.71910347774663,0.0,2400.07080078125,1.0,9.19838283396928,1.0,,146.18960802187786,139.0,18.0,255.0,481110.0,57.87975609425294,137.78669097538742,138.0,7.0,255.0,453456.0,74.37574501083232,9.061075660893346,7.0,0.0,89.0,29820.0,5.332948675748197,248.87876025524156,255.0,0.0,255.0,819060.0,39.03728490259488,1.366453965360073,1.0,1.0,3.0,4497.0,0.6476650879839387,0.16162920243713777,0.7028653170577228,0.8164681860229157,1.6653955815251449,-0.1050037080915476,-0.3986811923297122,1.0665700301886822,6.580781563292144,-0.1271484607641875,-0.614674559397745,-1.5479669649763736,0.3191884963274265,22.853302185941338,3.927653438214514,-0.056972772589819975,5.818563818179005,265.8109296404547,122.14881965711749,0.22387425261759647,0.7232897770945426,7.492087787289987
20250724_20250724_Position005_20250724_20250724_Position005_corrected_xyz,ID376,376,1,4885.0,48.54900870872245,62.440290544375536,0.0,4800.1416015625,2.0,11.199059047143097,1.0,,116.42485134303875,112.0,2.0,255.0,567804.0,57.95454802335114,124.13553413984006,118.0,2.0,255.0,605409.0,75.48382554410045,9.041623949149066,6.0,1.0,69.0,44096.0,5.657879257317685,249.92823457043264,255.0,0.0,255.0,1218900.0,35.60670361763594,1.3391429157268813,1.0,0.0,3.0,6531.0,0.6635749776022958,0.050856753144481945,0.19444343070777745,0.7480344288944005,1.4074851313117729,-0.13510403556659753,-0.4992605050993091,0.929883587914676,6.764115540592353,-0.10674964097654382,-0.4823476271316606,1.904096680326059,-0.13001710449387832,35.82003547919885,3.8273898669103974,0.02253578987832716,9.358867720500612,394.0151688187948,209.8205878218813,0.11246738745653782,0.5608271108558303,10.570405028194871
20250724_20250724_Position005_20250724_20250724_Position005_corrected_xyz,ID366,366,1,3612.0,65.16114763533596,63.20773665374369,0.0,7200.21240234375,3.0,9.630220871405042,1.0,,133.47506925207756,125.0,21.0,255.0,481845.0,53.46469238936564,138.90193905817173,135.0,4.0,255.0,501436.0,70.89254683372255,8.414404432132963,6.0,1.0,59.0,30376.0,5.14834121651481,253.51662049861497,255.0,0.0,255.0,915195.0,19.394987989013103,1.3398891966759003,1.0,1.0,3.0,4837.0,0.641666738063644,0.09928812199947169,0.45097123238063336,0.7540772962118677,1.6846312913520154,-0.10664382188996874,-0.39020884609487005,0.9384062524274033,12.655899233622607,-0.1029466179753831,-0.4792732051509727,-1.2701037044925967,-0.9780177469224319,25.82644717180416,4.442431927224699,0.031652400668939595,5.813583099277472,291.35492819251283,137.0339151509565,0.194973730157416,0.5721077654516638,8.028175942516757
20250724_20250724_Position005_20250724_20250724_Position005_corrected_xyz,ID369,369,1,3502.0,134.06988915467025,58.75592795870811,0.0,9600.283203125,4.0,9.491165984685715,1.0,,81.26183685111238,69.0,7.0,252.0,284904.0,46.71655396934283,139.12378779235596,136.0,2.0,255.0,487768.0,72.4709007982523,20.04249857387336,17.0,0.0,158.0,70269.0,14.992025152647072,252.16343411294923,255.0,0.0,255.0,884085.0,26.74850030994687,2.9289788933257275,3.0,2.0,3.0,10269.0,0.2568967356597212,-0.05905330948418285,-0.2183358510392556,0.7678180387596687,1.667586917311379,0.24064040755221602,0.5186139413889425,0.9954074455282973,9.405501667540824,0.09770185834566421,2.029579543252846,0.14993372482358133,-0.008443768731078145,31.517530235479242,3.0341240085062164,3.1019502740993152,10.387686906375391,283.0016774811766,142.86156650377353,0.17424810268644358,0.6929157197905346,8.492213479439329
20250724_20250724_Position005_20250724_20250724_Position005_corrected_xyz,ID379,379,1,3746.0,155.91414068640168,58.33099285931027,0.0,12000.35400390625,5.0,9.807324990102542,1.0,,63.06999732834625,55.0,12.0,246.0,236071.0,34.0256358720773,130.39487042479294,123.0,6.0,255.0,488068.0,74.34042484254549,14.030724018167245,11.0,0.0,184.0,52517.0,12.395640976403902,253.0924392198771,255.0,0.0,255.0,947325.0,21.975400561347183,2.6104728827144004,3.0,2.0,3.0,9771.0,0.48770820164440687,-0.032293499192671576,-0.12371375974910474,0.8168032939400022,1.5771573926100537,0.15344246523427854,0.30115544504921343,1.029711791594117,11.685671629072745,0.026981644550343544,0.28125150692539247,1.2031316242607524,0.13475735758555046,30.202087597761615,3.3754571739298496,-0.019670180317610243,8.947554669342486,302.16976486226326,149.45794184488835,0.16998980507328249,0.656611715187654,8.597921864776573
20250724_20250724_Position005_20250724_20250724_Position005_corrected_xyz,ID362,362,1,3369.0,147.55250679906882,58.77645711652169,0.0,14400.4248046875,6.0,9.294929082618406,1.0,,69.08335814230426,61.0,11.0,255.0,232051.0,37.75946039381037,135.35040190532897,127.0,1.0,255.0,454642.0,81.28744901745726,17.940458469782673,13.0,0.0,180.0,60262.0,14.115516066861234,254.0890145876749,255.0,0.0,255.0,853485.0,15.21644889734088,2.7505209883894017,3.0,2.0,3.0,9239.0,0.4327759160685938,-0.022617604671500226,-0.08467588675627775,0.7767019515920421,1.455813920282325,0.1991831977398129,0.4222152716572466,0.9960289714844036,16.665091524163167,0.03942327943425081,0.4821056083352495,0.486863026318844,-0.07738900910295148,29.17288066568741,2.918754634259012,3.1135660554962614,9.99497536492771,271.4201173161834,142.09563522552543,0.1689236365390936,0.7294219715865959,8.625012256603393
20250724_20250724_Position005_20250724_20250724_Position005_corrected_xyz,ID364,364,1,3873.0,142.52855187808402,59.61785793282174,0.0,16800.49560546875,7.0,9.994147967416929,1.0,,68.3521850899743,57.0,11.0,255.0,265890.0,42.99742410203569,119.50771208226222,113.0,1.0,255.0,464885.0,71.91374770825456,15.291516709511567,12.0,0.0,155.0,59484.0,12.704176348593876,252.18123393316196,255.0,0.0,255.0,980985.0,26.665008664652483,2.7218508997429307,3.0,1.0,3.0,10588.0,0.5580341172268866,-0.023504393502807235,-0.07652770959722538,0.7891971596288961,1.4660248067985533,0.23588799259240464,0.4594738160756356,0.9986131736118132,9.450821860557879,0.06609184693070116,0.6047652681305553,-0.9703158400009368,0.5158137165112668,24.50126847393874,4.510089080528733,0.05446928232040734,5.4325464611591165,313.7916788954269,171.11710498705253,0.13466800878513974,0.5398125650815689,9.659901826077833
20250724_20250724_Position005_20250724_20250724_Position005_corrected_xyz,ID360,360,1,4287.0,144.28803677039258,61.109960166692304,0.0,19200.56640625,8.0,10.49811420603514,1.0,,71.30261315912273,61.0,8.0,245.0,305603.0,42.34591812640192,113.78768082127858,103.0,6.0,255.0,487694.0,69.34831972828145,12.160989267382174,10.0,0.0,166.0,52122.0,11.71012105903071,252.91763882407838,255.0,0.0,255.0,1084005.0,22.95187968296663,2.526831544563696,3.0,1.0,3.0,10830.0,0.7057712370596934,-0.05381956212370628,-0.19155349656700074,0.8058641105625027,1.4644213317581525,0.18773539884878454,0.32829478613694313,1.0449038138671694,11.261449280163282,0.11367209353424142,0.7308678391858838,1.109968224162965,0.38554911499743594,28.0728866526066,4.152221250587448,3.0688927077536916,6.760932271765361,346.2361889046759,187.39157841348668,0.12390310336024893,0.564919673426389,10.070796955579231
20250724_20250724_Position005_20250724_20250724_Position005_corrected_xyz,ID382,382,1,3748.0,147.42733099087528,64.09829579371893,0.0,21600.63720703125,9.0,9.794874567496217,1.0,,85.96627408993577,75.0,10.0,234.0,321170.0,45.94518516998237,132.60251605995717,129.0,4.0,255.0,495403.0,75.31755660996009,11.032922912205567,11.0,1.0,54.0,41219.0,6.756165323217392,253.36188436830835,255.0,0.0,255.0,946560.0,20.375160957036037,2.1627408993576016,2.0,1.0,3.0,8080.0,0.8563572071175576,-0.01584187036111123,-0.06023649095476146,0.8095624734064295,1.5752965615567276,0.09163291203046829,0.27415437364472234,1.0741361203083573,12.879301032150194,0.0456620006940551,0.22056832340479612,0.3159021020643923,0.13978500794148382,26.633781321854645,3.911762712944539,0.0374672117814804,6.808639295456227,301.40304136701917,164.8993376664222,0.1392899145082861,0.6234557595993319,9.498282801297906
20250724_20250724_Position005_20250724_20250724_Position005_corrected_xyz,ID374,374,1,3739.0,156.3157686292835,64.12261070226803,0.0,24000.7080078125,10.0,9.810598790971536,1.0,,85.54176674673072,78.0,10.0,237.0,320525.0,43.76215326127173,128.42193755004004,122.0,6.0,255.0,481197.0,76.12558104095875,10.5484387510008,9.0,0.0,112.0,39525.0,7.63250905263261,252.55004003202563,255.0,0.0,255.0,946305.0,24.877754336690632,2.134774486255671,2.0,1.0,3.0,7999.0,0.8005835572579938,0.05149068324067944,0.19144003028799197,0.8285815433366962,1.5288311271119706,0.07425369361458856,0.19105660631201027,1.0708640082618013,10.499025837413182,0.020650519729582314,0.10790194137055918,1.0161072811428682,-0.232054530429581,26.042220335407496,3.9207172675383783,0.06462588431436656,6.642208187523325,302.3715342031164,167.73369536310977,0.1350548352140957,0.5926599699438422,9.646057875787175
20250724_20250724_Position005_20250724_20250724_Position005_corrected_xyz,ID384,384,1,3758.0,152.85658003461057,65.69010978182719,0.0,26400.77880859375,11.0,9.828258471743277,1.0,,100.5229992023398,101.0,7.0,255.0,378067.0,47.27006570604127,117.86253655942568,109.0,4.0,255.0,443281.0,72.80776191122442,8.140122307896837,7.0,0.0,43.0,30615.0,4.564873851806811,252.7625631480989,255.0,0.0,255.0,950640.0,23.78425284123299,1.701675086413188,2.0,1.0,3.0,6400.0,0.7637532336100935,0.06496844869801462,0.2594627297969189,0.8104970696240074,1.4493781862020987,0.07534877268909843,0.2498958158112537,1.123053141017653,11.243270910508153,0.005347867212651577,0.023703792051568865,-2.350653137701716,-0.1983446518978281,27.254527249498018,4.311125921526525,-0.0016813640014239316,6.3219047055455695,303.4610886437256,168.23255536468946,0.1347388362958154,0.4903175327639044,9.657362555458263
20250724_20250724_Position005_20250724_20250724_Position005_corrected_xyz,ID385,385,1,4148.0,144.98898369105777,63.47520442534159,0.0,28800.849609375,12.0,10.319173497885073,1.0,,80.49638205499276,68.0,9.0,252.0,333738.0,48.26576117940094,103.15677761698022,90.0,2.0,255.0,427688.0,63.6212255182281,10.952484322238302,7.0,0.0,169.0,45409.0,8.425843973240616,253.03183791606367,255.0,0.0,255.0,1049070.0,22.318777207054076,2.251808972503618,3.0,1.0,3.0,9336.0,0.8864495850056302,-0.03522506466909772,-0.12178477113139692,0.7936773797805955,1.4349124509169684,0.08762117102690094,0.20944047947338165,1.1156083071714613,11.956697574248118,0.08198976989365435,0.38498518107809865,0.20445468937652786,0.059072893741324156,22.444487808366926,5.195607594506975,3.1299264112112164,4.319896643483281,334.53356713517064,186.0798535943481,0.1214089921975462,0.5267170722409297,10.173713536993963
20250724_20250724_Position005_20250724_20250724_Position005_corrected_xyz,ID368,368,1,3107.0,168.42064986112777,66.83108746121881,0.0,31200.92041015625,13.0,8.935588324604796,1.0,,96.06411082474227,92.0,14.0,255.0,298183.0,43.99882165952817,126.61791237113403,119.0,9.0,255.0,393022.0,71.90780084337811,6.693298969072165,6.0,0.0,49.0,20776.0,4.510239027008019,252.5354381443299,255.0,0.0,255.0,783870.0,24.95174913029865,1.4281572164948453,1.0,1.0,3.0,4433.0,0.6457623731909313,0.17158002145887782,0.6395063744744481,0.8379659515030512,1.6056025466594057,0.013804256776940112,0.04041378994379504,1.0233964399270086,10.237979408217834,-0.10132762931073387,-0.4987234282630202,-1.8018907297762274,-0.1895457479628514,24.60590827939226,3.26147221577222,0.056350575022237726,7.544417567134267,250.83964454912203,133.55504808896285,0.17671988677571565,0.63499846766779,8.432613972885228
20250724_20250724_Position005_20250724_20250724_Position005_corrected_xyz,ID380,380,,2038.0,8.22188569480212,128.95927914572218,0.0,33600.9912109375,14.0,7.227776843216474,1.0,,7.861916461916462,7.0,2.0,30.0,15999.0,3.929328902909035,175.14938574938574,212.0,6.0,255.0,356429.0,82.48944566656778,3.234889434889435,3.0,0.0,32.0,6583.0,1.889488967829428,252.4938574938575,255.0,0.0,255.0,513825.0,25.161412774946985,0.0,0.0,0.0,0.0,0.0,0.0,0.02144604921290009,0.08401791561055388,0.7265448730700138,1.7870010241571361,-0.015462667567115429,-0.05377709113342248,0.8117508768156825,8.992285288090953,NaN,NaN,-0.02878428068068694,-0.054070029180041966,16.148024793113475,3.5486035930622633,1.1896618544580106,4.550529347567547,164.11918185027002,102.38643212075311,0.19673624984600047,0.6097451274362812,7.9921336466500295
20250724_20250724_Position005_20250724_20250724_Position005_corrected_xyz,ID377,377,1,2965.0,154.87003927030563,65.96759416504554,0.0,33600.9912109375,14.0,8.727603258859121,1.0,,72.91068419278733,69.0,9.0,197.0,216326.0,37.90405307018482,120.73205257836199,107.0,7.0,255.0,358212.0,71.7539860807469,5.871924502864847,5.0,1.0,41.0,17422.0,3.811883471527148,252.67947421638019,255.0,0.0,255.0,749700.0,24.218730873951007,1.695315133131109,1.0,1.0,3.0,5030.0,0.9015168307952958,0.026335328877295002,0.09871541724528642,0.8336370523556994,1.5299251395169924,-0.021931958531382145,-0.06908427279723298,1.0015885623510723,10.441505576727888,-0.03787299158377965,-0.1480484280347433,-1.9311735228945512,-0.5464490838564338,23.275385868572776,3.668870567142151,0.11240832102817921,6.34401934944874,239.29843825229963,118.10736876757672,0.21557368209974,0.664276912736642,7.634965204365964
20250724_20250724_Position005_20250724_20250724_Position005_corrected_xyz,ID378,378,1,2883.0,161.52458162430705,66.67187667450031,0.0,36001.06201171875,15.0,8.602339664176768,1.0,,93.96766342141864,88.0,17.0,247.0,270251.0,43.678764087859136,119.25278164116828,111.0,2.0,255.0,342971.0,69.54908989557832,6.912378303198888,6.0,0.0,30.0,19880.0,3.933177466779834,253.3153685674548,255.0,0.0,255.0,728535.0,20.66135195466282,1.432892906815021,1.0,1.0,3.0,4121.0,0.6918276566025015,0.06268644605836833,0.25380874958956523,0.7857337725605011,1.508918456176283,-0.07286939919506125,-0.27626013823713075,1.0312355279941072,12.448882900341266,-0.09862079561123914,-0.45321761032776275,-1.6871249041661986,-0.2200719969505287,20.03018788408617,4.358727769725597,0.03196529461088987,4.5954207150099595,232.47863453144979,121.63728811528061,0.19745105203885527,0.5946531791907511,7.9776541737155515
20250724_20250724_Position005_20250724_20250724_Position005_corrected_xyz,ID386,386,1,2858.0,174.05550300058408,66.93332256086211,0.0,38401.1328125,16.0,8.57541989824563,1.0,,99.98216159496327,95.0,16.0,255.0,285849.0,44.57769375315826,124.25848198670865,116.0,3.0,255.0,355255.0,72.59780204231843,6.498076250437216,5.0,0.0,44.0,18578.0,4.101696188565773,252.23504721930746,255.0,0.0,255.0,721140.0,26.413292454528353,1.3700594613501225,1.0,1.0,2.0,3917.0,0.4829047756601148,0.1420733977711491,0.558025021116889,0.8055514418682997,1.52727055914751,0.041124699046131044,0.1251558900036139,1.0056744223279952,9.576567065910274,-0.0547220559081208,-0.3284814069721705,-0.6790286932944681,0.18770793145702225,20.136744676755203,3.8592658110352063,3.0349018837575956,5.217765674283457,231.02589527730427,115.88237227909696,0.21619008457117886,0.6614673599075673,7.624073005456587
